#Parameters = {Conductivity=300; L=38; Thickness=0.01; W=3; depth=15}
#"Frequency / GHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
0.50749999284744	-8.4239028545558
0.50949001312256	-8.4470013718336
0.51147997379303	-8.4705930467385
0.51346999406815	-8.4947001644991
0.51546001434326	-8.5193424385287
0.51744997501373	-8.5445375556311
0.51943999528885	-8.5703052262286
0.52143001556396	-8.5966636965274
0.52341997623444	-8.6236285922755
0.52540999650955	-8.6512182258542
0.52740001678467	-8.6794499459076
0.52938997745514	-8.7083349896109
0.53137999773026	-8.7378891798907
0.53337001800537	-8.7681258637058
0.53535997867584	-8.7990549435950
0.53734999895096	-8.8306896684469
0.53934001922607	-8.8630378494052
0.54132997989655	-8.8961084443083
0.54332000017166	-8.9299101827632
0.54531002044678	-8.9644471323325
0.54729998111725	-8.9997249679429
0.54929000139236	-9.0357472523109
0.55128002166748	-9.0725143188863
0.55326998233795	-9.1100292725010
0.55526000261307	-9.1482908335131
0.55725002288818	-9.1872942602006
0.55923998355865	-9.2270401873700
0.56123000383377	-9.2675221130099
0.56322002410889	-9.3087318935468
0.56520998477936	-9.3506645662696
0.56720000505447	-9.3933080006676
0.56919002532959	-9.4366553836407
0.57117998600006	-9.4806923866734
0.57317000627518	-9.5254048199695
0.57516002655029	-9.5707822071721
0.57714998722076	-9.6168030453734
0.57914000749588	-9.6634540484084
0.58113002777100	-9.7107143915936
0.58311998844147	-9.7585647140045
0.58511000871658	-9.8069843662624
0.58710002899170	-9.8559522358220
0.58908998966217	-9.9054437050090
0.59108000993729	-9.9554325134505
0.59306997060776	-10.005896181894
0.59505999088287	-10.056806943035
0.59705001115799	-10.108137145593
0.59903997182846	-10.159859433826
0.60102999210358	-10.211942784753
0.60302001237869	-10.264361286138
0.60500997304916	-10.317080430197
0.60699999332428	-10.370070222022
0.60899001359940	-10.423301411926
0.61097997426987	-10.476737429804
0.61296999454498	-10.530351197825
0.61496001482010	-10.584106845613
0.61694997549057	-10.637970397232
0.61893999576569	-10.691913327799
0.62093001604080	-10.745899015849
0.62291997671127	-10.799893425689
0.62490999698639	-10.853867024439
0.62690001726151	-10.907783954362
0.62888997793198	-10.961612905415
0.63087999820709	-11.015322405966
0.63287001848221	-11.068880935911
0.63485997915268	-11.122254080555
0.63684999942780	-11.175411615668
0.63884001970291	-11.228325116671
0.64082998037338	-11.280963185039
0.64282000064850	-11.333297134620
0.64481002092361	-11.385297110636
0.64679998159409	-11.436936946368
0.64879000186920	-11.488186508169
0.65078002214432	-11.539023190070
0.65276998281479	-11.589417924447
0.65476000308990	-11.639347251981
0.65675002336502	-11.688784674699
0.65873998403549	-11.737708715133
0.66073000431061	-11.786096831749
0.66272002458572	-11.833924580203
0.66470998525620	-11.881171431628
0.66670000553131	-11.927814347064
0.66869002580643	-11.973836464970
0.67067998647690	-12.019217015056
0.67267000675201	-12.063934168784
0.67466002702713	-12.107970546410
0.67664998769760	-12.151306436497
0.67864000797272	-12.193924474228
0.68063002824783	-12.235805655878
0.68261998891830	-12.276932527296
0.68461000919342	-12.317285586208
0.68660002946854	-12.356850347498
0.68858999013901	-12.395606479470
0.69058001041412	-12.433536529532
0.69256997108459	-12.470623056062
0.69455999135971	-12.506848215428
0.69655001163483	-12.542193557634
0.69853997230530	-12.576639575231
0.70052999258041	-12.610169310239
0.70252001285553	-12.642763742427
0.70450997352600	-12.674403028429
0.70649999380112	-12.705068525726
0.70849001407623	-12.734740223728
0.71047997474670	-12.763399103922
0.71246999502182	-12.791025625815
0.71446001529694	-12.817598058809
0.71644997596741	-12.843097995958
0.71843999624252	-12.867503403425
0.72043001651764	-12.890796299552
0.72241997718811	-12.912954116806
0.72440999746323	-12.933959104853
0.72640001773834	-12.953790632713
0.72838997840881	-12.972430191914
0.73037999868393	-12.989857596989
0.73237001895905	-13.006056191585
0.73435997962952	-13.021008067012
0.73634999990463	-13.034695314976
0.73834002017975	-13.047103002657
0.74032998085022	-13.058218346803
0.74232000112534	-13.068023065217
0.74431002140045	-13.076509151524
0.74629998207092	-13.083664135527
0.74829000234604	-13.089476827869
0.75028002262115	-13.093942879949
0.75226998329163	-13.097053833237
0.75426000356674	-13.098804676221
0.75625002384186	-13.099195436896
0.75823998451233	-13.098223427354
0.76023000478745	-13.095890138834
0.76222002506256	-13.092198904129
0.76420998573303	-13.087156863267
0.76620000600815	-13.080770462837
